Note: Starting dynamic gmin stepping
Note: Dynamic gmin stepping completed

Note: No compatibility mode selected!


Circuit: ** sch_path: /foss/designs/chip-pll/charge_pump/new_500n_tran_tb.sch

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  0.00000e+00Note: Starting dynamic gmin stepping
Note: Dynamic gmin stepping completed

No. of Data Rows : 1
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
vp                                         1.2
vout                                0.00287237
up                                         1.2
dn                                           0
x1.net13                           4.37538e-06
x1.biasn                               0.55375
x1.net4                            4.13115e-06
x1.net1                               0.235352
x1.net15                              0.875022
x1.net10                                0.2956
x1.ve                                   0.2956
x1.net7                               0.256503
x1.net3                               0.218875
x1.net2                               0.218875
x1.vf                              4.37538e-06
x1.biasp                              0.450379
x1.net8                               0.921156
x1.vh                                  1.19999
x1.net6                                1.19999
x1.net5                                1.19999
x1.x1.net2                            0.261584
x1.x1.net1                            0.554643
x1.x1.iref                            0.786381
x1.x1.net3                            0.255368
x1.x1.net4                         0.000698645
x1.net9                               0.827579
x1.x2.net1                            0.222086
x1.x2.net2                         0.000585902
x1.x3.net2                            0.212177
x1.x3.net1                            0.450657
x1.x3.iref                            0.857199
x1.x3.net3                            0.203265
x1.x3.net4                         0.000236947
rst                                          0
vrst#branch                        2.79871e-16
v.x1.viup#branch                    1.8457e-10
v.x1.vidn#branch                   5.96141e-11
v.x1.vprad1#branch                 1.02062e-06
v.x1.vprad#branch                  9.78493e-07
vdn2#branch                        1.53728e-16
vup2#branch                       -1.10378e-11
vvp#branch                         -9.9552e-06

